Time,dtsec, X, Y, Z, xecef, yecef, zecef, A(km), E, I, RAAN, ARGP, TA, MA,SVE,Beta,SunPct,Eclipse(*)
06/01/12 08:06:00,29160,-13568787.418,-22592091.845,-3608773.711,-17813062.262,-19418847.232,-3625057.059,26562.410,0.001632,55.582842,53.62746,40.388598,149.077266,148.981051,17.51,0.21,1,
06/01/12 08:07:00,29220,-13441543.452,-22637399.706,-3797524.063,-17782337.993,-19411148.358,-3813649.137,26562.400,0.001632,55.582838,53.627459,40.360636,149.605175,149.510444,17.01,0.21,1,
06/01/12 08:08:00,29280,-13313274.589,-22680981.471,-3985984.807,-17750527.219,-19402614.572,-4001950.380,26562.388,0.001632,55.582834,53.627458,40.332457,150.133293,150.040053,16.51,0.21,1,
06/01/12 08:09:00,29340,-13183990.631,-22722833.857,-4174141.579,-17717624.526,-19393255.927,-4189946.434,26562.377,0.001632,55.58283,53.627457,40.304087,150.661595,150.569854,16.01,0.21,1,
06/01/12 08:10:00,29400,-13053701.460,-22762953.712,-4361980.034,-17683624.648,-19383082.566,-4377622.968,26562.365,0.001632,55.582825,53.627456,40.27555,151.190057,151.099821,15.51,0.21,1,
06/01/12 08:11:00,29460,-12922417.031,-22801338.013,-4549485.857,-17648522.473,-19372104.727,-4564965.677,26562.352,0.001632,55.58282,53.627455,40.24687,151.718654,151.62993,15.01,0.21,1,
06/01/12 08:12:00,29520,-12790147.375,-22837983.872,-4736644.755,-17612313.039,-19360332.735,-4751960.283,26562.339,0.001633,55.582814,53.627454,40.218074,152.247362,152.160155,14.51,0.21,1,
06/01/12 08:13:00,29580,-12656902.597,-22872888.531,-4923442.463,-17574991.538,-19347777.005,-4938592.533,26562.325,0.001633,55.582808,53.627452,40.189186,152.776155,152.690473,14.01,0.2,0.82,*
06/01/12 08:14:00,29640,-12522692.876,-22906049.367,-5109864.746,-17536553.318,-19334448.035,-5124848.204,26562.311,0.001633,55.582802,53.62745,40.160223,153.305015,153.220865,13.51,0.2,0,*
06/01/12 08:15:00,29700,-12387528.464,-22937463.886,-5295897.394,-17496993.880,-19320356.408,-5310713.099,26562.296,0.001633,55.582796,53.627448,40.131174,153.833956,153.751343,13.01,0.2,0,*
06/01/12 08:16:00,29760,-12251419.685,-22967129.730,-5481526.231,-17456308.883,-19305512.790,-5496173.055,26562.281,0.001633,55.582789,53.627446,40.102108,154.362908,154.281838,12.51,0.2,0,*
06/01/12 08:17:00,29820,-12114376.934,-22995044.671,-5666737.111,-17414494.144,-19289927.923,-5681213.938,26562.265,0.001634,55.582781,53.627444,40.073038,154.891857,154.812337,12.02,0.2,0,*
06/01/12 08:18:00,29880,-11976410.678,-23021206.616,-5851515.919,-17371545.637,-19273612.632,-5865821.648,26562.249,0.001634,55.582774,53.627441,40.043993,155.420774,155.34281,11.52,0.2,0,*
06/01/12 08:19:00,29940,-11837531.450,-23045613.604,-6035848.576,-17327459.495,-19256577.813,-6049982.117,26562.232,0.001634,55.582766,53.627439,40.015048,155.949586,155.873183,11.02,0.2,0,*
06/01/12 08:20:00,30000,-11697749.856,-23068263.809,-6219721.035,-17282232.013,-19238834.438,-6233681.312,26562.215,0.001635,55.582757,53.627436,39.986126,156.47837,156.403533,10.52,0.2,0,*
06/01/12 08:21:00,30060,-11557076.568,-23089155.536,-6403119.285,-17235859.645,-19220393.551,-6416905.236,26562.197,0.001635,55.582749,53.627433,39.957365,157.006986,156.933722,10.02,0.2,0,*
06/01/12 08:22:00,30120,-11415522.326,-23108287.226,-6586029.352,-17188339.007,-19201266.264,-6599639.928,26562.179,0.001635,55.58274,53.627429,39.928706,157.535494,157.463808,9.52,0.2,0,*
06/01/12 08:23:00,30180,-11273097.936,-23125657.452,-6768437.301,-17139666.879,-19181463.757,-6781871.465,26562.160,0.001636,55.58273,53.627426,39.900216,158.063829,157.993726,9.02,0.2,0,*
06/01/12 08:24:00,30240,-11129814.269,-23141264.922,-6950329.232,-17089840.203,-19160997.278,-6963585.962,26562.141,0.001636,55.582721,53.627422,39.871904,158.59198,158.523465,8.52,0.2,0,*
06/01/12 08:25:00,30300,-10985682.263,-23155108.476,-7131691.288,-17038856.085,-19139878.134,-7144769.576,26562.121,0.001637,55.582711,53.627418,39.843797,159.11992,159.052998,8.02,0.2,0,*
06/01/12 08:26:00,30360,-10840712.918,-23167187.090,-7312509.652,-16986711.796,-19118117.698,-7325408.501,26562.101,0.001637,55.5827,53.627413,39.81592,159.647626,159.582302,7.52,0.2,0,*
06/01/12 08:27:00,30420,-10694917.298,-23177499.872,-7492770.546,-16933404.772,-19095727.398,-7505488.976,26562.081,0.001638,55.58269,53.627409,39.788295,160.175074,160.111353,7.02,0.2,0,*
06/01/12 08:28:00,30480,-10548306.529,-23186046.066,-7672460.240,-16878932.617,-19072718.721,-7684997.282,26562.060,0.001638,55.582679,53.627404,39.760946,160.702241,160.640128,6.52,0.2,0,*
06/01/12 08:29:00,30540,-10400891.799,-23192825.049,-7851565.042,-16823293.100,-19049103.211,-7863919.743,26562.038,0.001639,55.582668,53.627399,39.733896,161.229105,161.168604,6.02,0.2,0,*
06/01/12 08:30:00,30600,-10252684.355,-23197836.332,-8030071.309,-16766484.156,-19024892.461,-8042242.728,26562.017,0.001639,55.582656,53.627393,39.707168,161.755643,161.696758,5.53,0.2,0,*
06/01/12 08:31:00,30660,-10103695.507,-23201079.561,-8207965.443,-16708503.891,-19000098.117,-8219952.655,26561.994,0.00164,55.582644,53.627387,39.680783,162.281832,162.224568,5.03,0.2,0,*
06/01/12 08:32:00,30720,-9953936.622,-23202554.515,-8385233.891,-16649350.578,-18974731.874,-8397035.984,26561.972,0.001641,55.582632,53.627381,39.654764,162.807651,162.752012,4.53,0.2,0,*
06/01/12 08:33:00,30780,-9803419.124,-23202261.107,-8561863.150,-16589022.657,-18948805.473,-8573479.226,26561.949,0.001641,55.582619,53.627375,39.629133,163.333079,163.279067,4.03,0.2,0,*
06/01/12 08:34:00,30840,-9652154.496,-23200199.387,-8737839.766,-16527518.741,-18922330.698,-8749268.941,26561.925,0.001642,55.582607,53.627368,39.603911,163.858093,163.805714,3.53,0.19,0,*
06/01/12 08:35:00,30900,-9500154.276,-23196369.536,-8913150.332,-16464837.610,-18895319.377,-8924391.737,26561.901,0.001643,55.582593,53.627361,39.579118,164.382673,164.331931,3.03,0.19,0,*
06/01/12 08:36:00,30960,-9347430.060,-23190771.870,-9087781.496,-16400978.215,-18867783.377,-9098834.276,26561.877,0.001644,55.58258,53.627354,39.554775,164.906799,164.857697,2.53,0.19,0,*
06/01/12 08:37:00,31020,-9193993.495,-23183406.840,-9261719.954,-16335939.679,-18839734.603,-9272583.269,26561.853,0.001644,55.582566,53.627346,39.530903,165.430452,165.382993,2.04,0.19,0,*
06/01/12 08:38:00,31080,-9039856.284,-23174275.030,-9434952.459,-16269721.295,-18811184.996,-9445625.482,26561.828,0.001645,55.582553,53.627338,39.507521,165.953611,165.907798,1.54,0.19,0,*
06/01/12 08:39:00,31140,-8885030.183,-23163377.159,-9607465.814,-16202322.526,-18782146.530,-9617947.735,26561.802,0.001646,55.582538,53.62733,39.484647,166.476257,166.432095,1.05,0.19,0,*
06/01/12 08:40:00,31200,-8729526.999,-23150714.079,-9779246.879,-16133743.010,-18752631.210,-9789536.900,26561.777,0.001647,55.582524,53.627322,39.462302,166.998372,166.955863,0.56,0.19,0,*
06/01/12 08:41:00,31260,-8573358.591,-23136286.777,-9950282.570,-16063982.554,-18722651.072,-9960379.909,26561.751,0.001648,55.582509,53.627313,39.440502,167.519938,167.479085,0.19,0.19,0,*
06/01/12 08:42:00,31320,-8416536.867,-23120096.372,-10120559.859,-15993041.139,-18692218.175,-10130463.748,26561.724,0.001649,55.582494,53.627303,39.419266,168.040937,168.001743,0.51,0.19,0,*
06/01/12 08:43:00,31380,-8259073.785,-23102144.119,-10290065.776,-15920918.918,-18661344.608,-10299775.463,26561.698,0.00165,55.582479,53.627294,39.39861,168.561353,168.52382,0.99,0.19,0,*
06/01/12 08:44:00,31440,-8100981.351,-23082431.404,-10458787.411,-15847616.216,-18630042.477,-10468302.157,26561.671,0.00165,55.582464,53.627284,39.378552,169.081167,169.045299,1.48,0.19,0,*
06/01/12 08:45:00,31500,-7942271.619,-23060959.750,-10626711.911,-15773133.532,-18598323.913,-10636030.994,26561.643,0.001651,55.582448,53.627273,39.359107,169.600367,169.566165,1.98,0.19,0,*
06/01/12 08:46:00,31560,-7782956.690,-23037730.809,-10793826.488,-15697471.537,-18566201.062,-10802949.199,26561.616,0.001652,55.582432,53.627262,39.340292,170.118934,170.086401,2.47,0.19,0,*
06/01/12 08:47:00,31620,-7623048.709,-23012746.371,-10960118.411,-15620631.076,-18533686.087,-10969044.057,26561.588,0.001653,55.582416,53.627251,39.32212,170.636855,170.605993,2.97,0.19,0,*
06/01/12 08:48:00,31680,-7462559.868,-22986008.355,-11125575.015,-15542613.166,-18500791.165,-11134302.919,26561.559,0.001654,55.582399,53.62724,39.304607,171.154114,171.124926,3.47,0.19,0,*
06/01/12 08:49:00,31740,-7301502.400,-22957518.814,-11290183.697,-15463419.000,-18467528.484,-11298713.195,26561.531,0.001655,55.582383,53.627228,39.287767,171.670699,171.643187,3.97,0.19,0,*
06/01/12 08:50:00,31800,-7139888.583,-22927279.937,-11453931.920,-15383049.940,-18433910.241,-11462262.364,26561.502,0.001656,55.582366,53.627215,39.271612,172.186597,172.160761,4.47,0.19,0,*
06/01/12 08:51:00,31860,-6977730.737,-22895294.041,-11616807.210,-15301507.524,-18399948.640,-11624937.968,26561.473,0.001657,55.582349,53.627203,39.256155,172.701794,172.677637,4.97,0.19,0,*
06/01/12 08:52:00,31920,-6815041.222,-22861563.578,-11778797.163,-15218793.464,-18365655.891,-11786727.617,26561.444,0.001658,55.582332,53.627189,39.241409,173.216278,173.193801,5.47,0.19,0,*
06/01/12 08:53:00,31980,-6651832.439,-22826091.132,-11939889.438,-15134909.642,-18331044.205,-11947618.986,26561.414,0.00166,55.582314,53.627176,39.227385,173.730039,173.709244,5.96,0.19,0,*
06/01/12 08:54:00,32040,-6488116.826,-22788879.419,-12100071.767,-15049858.117,-18296125.795,-12107599.822,26561.384,0.001661,55.582297,53.627162,39.214094,174.243065,174.223953,6.46,0.19,0,*
06/01/12 08:55:00,32100,-6323906.864,-22749931.287,-12259331.947,-14963641.118,-18260912.871,-12266657.937,26561.354,0.001662,55.582279,53.627147,39.201546,174.755347,174.737919,6.96,0.19,0,*
06/01/12 08:56:00,32160,-6159215.066,-22709249.714,-12417657.847,-14876261.048,-18225417.639,-12424781.217,26561.324,0.001663,55.582261,53.627133,39.189751,175.266874,175.251131,7.46,0.18,0,*
06/01/12 08:57:00,32220,-5994053.984,-22666837.812,-12575037.407,-14787720.483,-18189652.300,-12581957.617,26561.294,0.001664,55.582243,53.627117,39.178717,175.777638,175.763581,7.96,0.18,0,*
06/01/12 08:58:00,32280,-5828436.207,-22622698.822,-12731458.640,-14698022.169,-18153629.045,-12738175.164,26561.263,0.001665,55.582225,53.627102,39.168455,176.287631,176.275261,8.46,0.18,0,*
06/01/12 08:59:00,32340,-5662374.354,-22576836.117,-12886909.630,-14607169.028,-18117360.055,-12893421.958,26561.232,0.001666,55.582206,53.627086,39.15897,176.796844,176.786162,8.96,0.18,0,*
06/01/12 09:00:00,32400,-5495881.082,-22529253.201,-13041378.535,-14515164.152,-18080857.499,-13047686.173,26561.201,0.001667,55.582188,53.627069,39.15027,177.305272,177.296277,9.46,0.18,0,*
06/01/12 09:01:00,32460,-5328969.078,-22479953.707,-13194853.587,-14422010.803,-18044133.530,-13200956.058,26561.170,0.001669,55.582169,53.627052,39.142363,177.812907,177.805601,9.96,0.18,0,*
06/01/12 09:02:00,32520,-5161651.061,-22428941.401,-13347323.097,-14327712.417,-18007200.284,-13353219.937,26561.139,0.00167,55.58215,53.627035,39.135253,178.319743,178.314126,10.46,0.18,0,*
06/01/12 09:03:00,32580,-4993939.782,-22376220.174,-13498775.447,-14232272.600,-17970069.878,-13504466.211,26561.107,0.001671,55.582131,53.627017,39.128946,178.825777,178.821848,10.96,0.18,0,*
06/01/12 09:04:00,32640,-4825848.020,-22321794.051,-13649199.101,-14135695.128,-17932754.406,-13654683.356,26561.076,0.001672,55.582112,53.626999,39.123446,179.331002,179.328762,11.45,0.18,0,*
06/01/12 09:05:00,32700,-4657388.584,-22265667.185,-13798582.599,-14037983.949,-17895265.940,-13803859.929,26561.044,0.001673,55.582092,53.62698,39.118759,179.835415,179.834863,11.95,0.18,0,*
06/01/12 09:06:00,32760,-4488574.310,-22207843.856,-13946914.559,-13939143.177,-17857616.526,-13951984.565,26561.012,0.001675,55.582073,53.626961,39.114886,180.339013,180.34015,12.45,0.18,0,*
06/01/12 09:07:00,32820,-4319418.061,-22148328.476,-14094183.680,-13839177.100,-17819818.180,-14099045.979,26560.980,0.001676,55.582054,53.626941,39.111831,180.841793,180.844618,12.95,0.18,0,*
06/01/12 09:08:00,32880,-4149932.726,-22087125.582,-14240378.743,-13738090.171,-17781882.890,-14245032.966,26560.948,0.001677,55.582034,53.626921,39.109603,181.343747,181.348259,13.45,0.18,0,*
06/01/12 09:09:00,32940,-3980131.220,-22024239.840,-14385488.607,-13635887.014,-17743822.609,-14389934.402,26560.916,0.001678,55.582014,53.626901,39.108237,181.844839,181.851037,13.95,0.18,0.69,*
06/01/12 09:10:00,33000,-3810026.479,-21959676.046,-14529502.217,-13532572.418,-17705649.260,-14533739.247,26560.883,0.001679,55.581995,53.62688,39.107693,182.34511,182.352994,14.45,0.18,1,
06/01/12 09:11:00,33060,-3639631.465,-21893439.119,-14672408.598,-13428151.343,-17667374.724,-14676436.544,26560.851,0.001681,55.581975,53.626858,39.107985,182.844545,182.854114,14.95,0.18,1,
06/01/12 09:12:00,33120,-3468959.161,-21825534.108,-14814196.862,-13322628.911,-17629010.846,-14818015.419,26560.819,0.001682,55.581955,53.626836,39.109102,183.343155,183.354408,15.45,0.18,1,
06/01/12 09:13:00,33180,-3298022.570,-21755966.187,-14954856.203,-13216010.412,-17590569.429,-14958465.082,26560.786,0.001683,55.581935,53.626814,39.111008,183.840978,183.853914,15.95,0.18,1,
06/01/12 09:14:00,33240,-3126834.715,-21684740.657,-15094375.903,-13108301.303,-17552062.234,-15097774.832,26560.754,0.001684,55.581915,53.626791,39.113786,184.337929,184.352546,16.45,0.18,1,
06/01/12 09:15:00,33300,-2955408.641,-21611862.944,-15232745.329,-12999507.203,-17513500.976,-15235934.051,26560.721,0.001686,55.581895,53.626768,39.117335,184.834111,184.850408,16.95,0.18,1,
06/01/12 09:16:00,33360,-2783757.407,-21537338.598,-15369953.935,-12889633.895,-17474897.323,-15372932.210,26560.688,0.001687,55.581874,53.626744,39.121726,185.329451,185.347427,17.45,0.18,1,
06/01/12 09:17:00,33420,-2611894.093,-21461173.296,-15505991.263,-12778687.326,-17436262.893,-15508758.868,26560.656,0.001688,55.581854,53.62672,39.126918,185.823992,185.843644,17.94,0.17,1,
06/01/12 09:18:00,33480,-2439831.790,-21383372.839,-15640846.945,-12666673.605,-17397609.252,-15643403.670,26560.623,0.001689,55.581834,53.626695,39.132921,186.317724,186.339051,18.44,0.17,1,
06/01/12 09:19:00,33540,-2267583.610,-21303943.152,-15774510.703,-12553599.004,-17358947.915,-15776856.356,26560.590,0.00169,55.581814,53.62667,39.139727,186.810654,186.833654,18.94,0.17,1,
06/01/12 09:20:00,33600,-2095162.676,-21222890.282,-15906972.346,-12439469.952,-17320290.339,-15909106.751,26560.558,0.001692,55.581794,53.626644,39.147331,187.302788,187.327459,19.44,0.17,1,
06/01/12 09:21:00,33660,-1922582.123,-21140220.400,-16038221.777,-12324293.042,-17281647.925,-16040144.774,26560.525,0.001693,55.581773,53.626618,39.155728,187.79413,187.82047,19.94,0.17,1,
06/01/12 09:22:00,33720,-1749855.101,-21055939.801,-16168248.990,-12208075.023,-17243032.011,-16169960.436,26560.493,0.001694,55.581753,53.626592,39.164911,188.284688,188.312695,20.44,0.17,1,
06/01/12 09:23:00,33780,-1576994.770,-20970054.900,-16297044.073,-12090822.803,-17204453.877,-16298543.839,26560.460,0.001695,55.581733,53.626565,39.174875,188.774468,188.804139,20.94,0.17,1,
06/01/12 09:24:00,33840,-1404014.299,-20882572.235,-16424597.204,-11972543.447,-17165924.738,-16425885.180,26560.428,0.001696,55.581712,53.626537,39.185612,189.263477,189.294809,21.44,0.17,1,
06/01/12 09:25:00,33900,-1230926.868,-20793498.465,-16550898.659,-11853244.178,-17127455.742,-16551974.748,26560.395,0.001698,55.581692,53.626509,39.197113,189.751724,189.784715,21.94,0.17,1,
06/01/12 09:26:00,33960,-1057745.665,-20702840.369,-16675938.806,-11732932.371,-17089057.971,-16676802.929,26560.363,0.001699,55.581672,53.626481,39.209372,190.239216,190.273863,22.44,0.17,1,
06/01/12 09:27:00,34020,-884483.884,-20610604.847,-16799708.109,-11611615.557,-17050742.437,-16800360.204,26560.331,0.0017,55.581652,53.626452,39.222378,190.725963,190.762263,22.94,0.17,1,
06/01/12 09:28:00,34080,-711154.727,-20516798.918,-16922197.130,-11489301.421,-17012520.078,-16922637.149,26560.299,0.001701,55.581631,53.626423,39.236124,191.211973,191.249923,23.44,0.17,1,
06/01/12 09:29:00,34140,-537771.399,-20421429.721,-17043396.526,-11365997.797,-16974401.761,-17043624.438,26560.267,0.001702,55.581611,53.626393,39.250598,191.697257,191.736854,23.94,0.17,1,
06/01/12 09:30:00,34200,-364347.111,-20324504.512,-17163297.053,-11241712.674,-16936398.277,-17163312.844,26560.235,0.001703,55.581591,53.626362,39.265792,192.181826,192.223066,24.43,0.17,1,
06/01/12 09:31:00,34260,-190895.077,-20226030.667,-17281889.564,-11116454.187,-16898520.338,-17281693.235,26560.203,0.001704,55.581571,53.626332,39.281694,192.665689,192.708569,24.93,0.17,1,
06/01/12 09:32:00,34320,-17428.513,-20126015.678,-17399165.012,-10990230.622,-16860778.577,-17398756.582,26560.171,0.001706,55.581551,53.6263,39.298293,193.148858,193.193374,25.43,0.17,1,
06/01/12 09:33:00,34380,156039.363,-20024467.155,-17515114.451,-10863050.413,-16823183.547,-17514493.952,26560.140,0.001707,55.581531,53.626269,39.315577,193.631345,193.677494,25.93,0.17,1,
06/01/12 09:34:00,34440,329495.335,-19921392.824,-17629729.032,-10734922.138,-16785745.717,-17628896.516,26560.108,0.001708,55.581511,53.626237,39.333535,194.113162,194.16094,26.43,0.17,1,
06/01/12 09:35:00,34500,502926.184,-19816800.525,-17743000.009,-10605854.523,-16748475.469,-17741955.542,26560.077,0.001709,55.581492,53.626204,39.352154,194.594321,194.643724,26.93,0.17,1,
06/01/12 09:36:00,34560,676318.696,-19710698.217,-17854918.740,-10475856.436,-16711383.100,-17853662.404,26560.046,0.00171,55.581472,53.626171,39.371422,195.074836,195.125861,27.43,0.17,1,
06/01/12 09:37:00,34620,849659.659,-19603093.971,-17965476.682,-10344936.887,-16674478.819,-17964008.575,26560.015,0.001711,55.581452,53.626137,39.391324,195.55472,195.607362,27.93,0.17,1,
06/01/12 09:38:00,34680,1022935.862,-19493995.972,-18074665.395,-10213105.030,-16637772.743,-18072985.633,26559.984,0.001712,55.581433,53.626103,39.411847,196.033987,196.088241,28.43,0.16,1,
06/01/12 09:39:00,34740,1196134.102,-19383412.519,-18182476.546,-10080370.158,-16601274.895,-18180585.259,26559.954,0.001713,55.581413,53.626069,39.432977,196.512651,196.568513,28.93,0.16,1,
06/01/12 09:40:00,34800,1369241.181,-19271352.024,-18288901.903,-9946741.700,-16564995.208,-18286799.238,26559.924,0.001714,55.581394,53.626034,39.4547,196.990727,197.048193,29.43,0.16,1,
06/01/12 09:41:00,34860,1542243.905,-19157823.011,-18393933.341,-9812229.227,-16528943.514,-18391619.461,26559.894,0.001715,55.581375,53.625999,39.477,197.468229,197.527294,29.93,0.16,1,
06/01/12 09:42:00,34920,1715129.092,-19042834.114,-18497562.838,-9676842.444,-16493129.551,-18495037.923,26559.864,0.001716,55.581356,53.625963,39.499863,197.945174,198.005832,30.43,0.16,1,
06/01/12 09:43:00,34980,1887883.565,-18926394.082,-18599782.481,-9540591.188,-16457562.957,-18597046.727,26559.834,0.001717,55.581337,53.625927,39.523273,198.421575,198.483823,30.93,0.16,1,
06/01/12 09:44:00,35040,2060494.158,-18808511.769,-18700584.463,-9403485.433,-16422253.266,-18697638.080,26559.805,0.001718,55.581318,53.62589,39.547214,198.897451,198.961283,31.42,0.16,1,
06/01/12 09:45:00,35100,2232947.715,-18689196.142,-18799961.082,-9265535.283,-16387209.912,-18796804.299,26559.776,0.001719,55.5813,53.625853,39.57167,199.372816,199.438227,31.92,0.16,1,
06/01/12 09:46:00,35160,2405231.093,-18568456.276,-18897904.748,-9126750.972,-16352442.224,-18894537.807,26559.747,0.00172,55.581281,53.625815,39.596625,199.847688,199.914673,32.42,0.16,1,
06/01/12 09:47:00,35220,2577331.161,-18446301.354,-18994407.976,-8987142.864,-16317959.424,-18990831.137,26559.718,0.00172,55.581263,53.625778,39.622061,200.322083,200.390637,32.92,0.16,1,
06/01/12 09:48:00,35280,2749234.799,-18322740.666,-19089463.392,-8846721.449,-16283770.626,-19085676.930,26559.690,0.001721,55.581245,53.625739,39.647961,200.79602,200.866137,33.42,0.16,1,
06/01/12 09:49:00,35340,2920928.907,-18197783.611,-19183063.730,-8705497.343,-16249884.835,-19179067.938,26559.662,0.001722,55.581227,53.6257,39.674308,201.269514,201.341189,33.92,0.16,1,
06/01/12 09:50:00,35400,3092400.395,-18071439.692,-19275201.835,-8563481.286,-16216310.944,-19270997.020,26559.634,0.001723,55.581209,53.625661,39.701085,201.742585,201.815811,34.42,0.16,1,
06/01/12 09:51:00,35460,3263636.192,-17943718.519,-19365870.664,-8420684.142,-16183057.735,-19361457.150,26559.607,0.001724,55.581192,53.625622,39.728273,202.21525,202.290022,34.92,0.16,1,
06/01/12 09:52:00,35520,3434623.245,-17814629.804,-19455063.283,-8277116.894,-16150133.874,-19450441.409,26559.580,0.001725,55.581174,53.625582,39.755854,202.687527,202.763839,35.42,0.16,1,
06/01/12 09:53:00,35580,3605348.518,-17684183.366,-19542772.871,-8132790.646,-16117547.912,-19537942.992,26559.553,0.001725,55.581157,53.625541,39.78381,203.159435,203.237282,35.92,0.16,1,
06/01/12 09:54:00,35640,3775798.997,-17552389.125,-19628992.719,-7987716.617,-16085308.282,-19623955.207,26559.526,0.001726,55.58114,53.6255,39.812122,203.630994,203.710368,36.42,0.16,1,
06/01/12 09:55:00,35700,3945961.684,-17419257.107,-19713716.231,-7841906.147,-16053423.299,-19708471.472,26559.500,0.001727,55.581123,53.625459,39.840771,204.102221,204.183117,36.92,0.16,1,
06/01/12 09:56:00,35760,4115823.607,-17284797.435,-19796936.925,-7695370.685,-16021901.157,-19791485.322,26559.474,0.001727,55.581107,53.625418,39.869738,204.573136,204.655547,37.42,0.16,1,
06/01/12 09:57:00,35820,4285371.815,-17149020.336,-19878648.430,-7548121.795,-15990749.929,-19872990.403,26559.449,0.001728,55.58109,53.625376,39.899004,205.043758,205.127678,37.92,0.16,1,
06/01/12 09:58:00,35880,4454593.378,-17011936.138,-19958844.493,-7400171.154,-15959977.564,-19952980.475,26559.424,0.001729,55.581074,53.625333,39.928549,205.514108,205.59953,38.42,0.15,1,
06/01/12 09:59:00,35940,4623475.393,-16873555.265,-20037518.973,-7251530.545,-15929591.887,-20031449.415,26559.399,0.001729,55.581058,53.62529,39.958354,205.984204,206.071122,38.91,0.15,1,
06/01/12 10:00:00,36000,4792004.981,-16733888.244,-20114665.845,-7102211.860,-15899600.596,-20108391.212,26559.375,0.00173,55.581042,53.625247,39.988399,206.454068,206.542473,39.41,0.15,1,
06/01/12 10:01:00,36060,4960169.291,-16592945.697,-20190279.201,-6952227.096,-15870011.263,-20183799.975,26559.351,0.00173,55.581027,53.625204,40.018664,206.923718,207.013605,39.91,0.15,1,
06/01/12 10:02:00,36120,5127955.498,-16450738.343,-20264353.247,-6801588.355,-15840831.329,-20257669.925,26559.327,0.001731,55.581012,53.62516,40.049128,207.393175,207.484537,40.41,0.15,1,
06/01/12 10:03:00,36180,5295350.803,-16307277.000,-20336882.306,-6650307.841,-15812068.107,-20329995.401,26559.304,0.001731,55.580997,53.625116,40.079772,207.862459,207.955289,40.91,0.15,1,
06/01/12 10:04:00,36240,5462342.441,-16162572.578,-20407860.821,-6498397.856,-15783728.779,-20400770.860,26559.281,0.001732,55.580982,53.625071,40.110575,208.331592,208.425881,41.41,0.15,1,
06/01/12 10:05:00,36300,5628917.673,-16016636.085,-20477283.347,-6345870.805,-15755820.392,-20469990.875,26559.259,0.001732,55.580968,53.625026,40.141517,208.800593,208.896335,41.91,0.15,1,
06/01/12 10:06:00,36360,5795063.793,-15869478.621,-20545144.562,-6192739.184,-15728349.862,-20537650.137,26559.237,0.001733,55.580953,53.624981,40.172577,209.269483,209.366671,42.41,0.15,1,
06/01/12 10:07:00,36420,5960768.126,-15721111.379,-20611439.259,-6039015.588,-15701323.966,-20603743.456,26559.216,0.001733,55.580939,53.624935,40.203734,209.738284,209.836909,42.91,0.15,1,
06/01/12 10:08:00,36480,6126018.032,-15571545.646,-20676162.351,-5884712.703,-15674749.349,-20668265.761,26559.194,0.001733,55.580926,53.624889,40.234968,210.207015,210.30707,43.41,0.15,1,
06/01/12 10:09:00,36540,6290800.903,-15420792.798,-20739308.871,-5729843.307,-15648632.515,-20731212.097,26559.174,0.001734,55.580912,53.624843,40.266257,210.675698,210.777175,43.91,0.15,1,
06/01/12 10:10:00,36600,6455104.166,-15268864.303,-20800873.968,-5574420.266,-15622979.832,-20792577.632,26559.154,0.001734,55.580899,53.624797,40.297582,211.144353,211.247245,44.41,0.15,1,
06/01/12 10:11:00,36660,6618915.285,-15115771.718,-20860852.915,-5418456.533,-15597797.525,-20852357.653,26559.134,0.001734,55.580887,53.62475,40.32892,211.613003,211.717301,44.91,0.15,1,
06/01/12 10:12:00,36720,6782221.759,-14961526.691,-20919241.102,-5261965.147,-15573091.682,-20910547.564,26559.115,0.001735,55.580874,53.624703,40.360251,212.081667,212.187364,45.41,0.15,1,
06/01/12 10:13:00,36780,6945011.128,-14806140.954,-20976034.041,-5104959.229,-15548868.246,-20967142.895,26559.096,0.001735,55.580862,53.624655,40.391555,212.550368,212.657454,45.91,0.15,1,
06/01/12 10:14:00,36840,7107270.966,-14649626.330,-21031227.366,-4947451.982,-15525133.018,-21022139.291,26559.077,0.001735,55.58085,53.624607,40.42281,213.019125,213.127593,46.41,0.15,1,
06/01/12 10:15:00,36900,7268988.892,-14491994.725,-21084816.829,-4789456.688,-15501891.655,-21075532.522,26559.059,0.001735,55.580838,53.624559,40.453994,213.487961,213.597802,46.91,0.15,1,
06/01/12 10:16:00,36960,7430152.560,-14333258.134,-21136798.307,-4630986.707,-15479149.669,-21127318.479,26559.042,0.001736,55.580827,53.624511,40.485088,213.956896,214.068102,47.41,0.15,1,
06/01/12 10:17:00,37020,7590749.670,-14173428.632,-21187167.796,-4472055.472,-15456912.424,-21177493.174,26559.025,0.001736,55.580816,53.624463,40.516069,214.425952,214.538514,47.91,0.15,1,
06/01/12 10:18:00,37080,7750767.962,-14012518.381,-21235921.416,-4312676.490,-15435185.141,-21226052.740,26559.009,0.001736,55.580805,53.624414,40.546918,214.895149,215.009058,48.4,0.15,1,
06/01/12 10:19:00,37140,7910195.220,-13850539.624,-21283055.409,-4152863.341,-15413972.889,-21272993.435,26558.993,0.001736,55.580795,53.624365,40.577613,215.364509,215.479757,48.9,0.14,1,
06/01/12 10:20:00,37200,8069019.273,-13687504.687,-21328566.140,-3992629.672,-15393280.590,-21318311.639,26558.977,0.001736,55.580785,53.624315,40.608133,215.834052,215.950629,49.4,0.14,1,
