Time,J2000 X,J2000 Y,J2000  Z, J2000 XD, J2000 YD, J2000 ZD, J2000 AX, J2000 AY, J2000 AZ, x_ecef, y_ecef, z_ecef, xd_ecef, yd_ecef, zd_ecef
04/23/12 11:08:20,-6906829.259,16361681.5,-19673195.36,-2528.293985,-2661.107474,-1264.816706,0.147853,-0.350251,0.421219,-1236866.512,17706982,-19681881.96,-1958.895551,-1613.579463,-1267.86749
04/23/12 11:15:50,-8028762.783,15129572.15,-20199285.91,-2456.246599,-2813.010966,-1072.445059,0.172259,-0.32461,0.433464,-2139678.884,16981786.56,-20209325.47,-2052.441936,-1607.674632,-1075.405219
04/23/12 11:23:20,-9115824.689,13831755.2,-20637631.24,-2373.357522,-2953.025584,-874.976633,0.196019,-0.297429,0.44386,-3082939.658,16261692.47,-20648980.02,-2138.492741,-1590.988933,-877.833088
04/23/12 11:30:50,-10163205.52,12473733.13,-20986127.24,-2279.94323,-3080.481837,-673.258136,0.219019,-0.268814,0.452343,-4063045.999,15551432.64,-20998735.7,-2216.036626,-1564.065688,-675.998204
04/23/12 11:38:20,-11166249.61,11061298.35,-21243056.95,-2176.370656,-3194.761242,-468.162973,0.241149,-0.238885,0.458859,-5075954.388,14855473.29,-21256869.96,-2284.128055,-1527.545896,-470.774432
04/23/12 11:45:50,-12120477.6,9600509.376,-21407101.77,-2063.056273,-3295.300178,-260.587468,0.262298,-0.207767,0.46336,-6117212.526,14177971.36,-21422058.79,-2341.897419,-1482.162102,-263.058616
04/23/12 11:53:20,-13021608.47,8097665.33,-21477350.83,-1940.464872,-3381.593566,-51.446849,0.282363,-0.175595,0.465809,-7181995.669,13522734.84,-21493386.2,-2388.560525,-1428.73126,-53.766562
04/23/12 12:00:50,-13865580.94,6559278.789,-21453308.6,-1809.108016,-3453.198315,158.329006,0.301239,-0.142509,0.466179,-8265147.055,12893186.62,-21470351.78,-2423.427324,-1368.146651,156.171217
04/23/12 12:08:20,-14648574.12,4992047.17,-21334900.42,-1669.542191,-3509.736512,367.800033,0.318831,-0.108657,0.464453,-9361222.077,12292332.1,-21352876.33,-2445.909782,-1301.36892,365.81397
04/23/12 12:15:50,-15367027.25,3402822.741,-21122476.13,-1522.366623,-3550.898309,576.020626,0.335046,-0.074195,0.460622,-10464535.78,11722731.05,-21141305.41,-2455.528786,-1229.416315,574.21535
04/23/12 12:23:20,-16017658.35,1798581.401,-20816811.4,-1368.220786,-3576.444473,782.044438,0.349796,-0.039282,0.454691,-11569213.23,11186474.01,-20836410.81,-2451.919991,-1153.35423,780.428223
04/23/12 12:30:50,-16597481.78,186390.399,-20419107.02,-1207.781597,-3586.208569,984.929314,0.363003,-0.00408,0.446674,-12669242.26,10685163.56,-20439389.78,-2434.838517,-1074.284148,983.509601
04/23/12 12:38:20,-17103824.32,-1426624.843,-19930985.87,-1041.760317,-3580.098739,1183.742298,0.374594,0.031241,0.436599,-13758528.09,10219900.63,-19951862.04,-2404.162436,-993.332108,1182.525655
04/23/12 12:45:50,-17534339.95,-3033314.602,-19354487.64,-870.899165,-3558.099043,1377.564705,0.384504,0.066513,0.424501,-14830949.13,9791276.139,-19375864.52,-2359.894979,-911.636813,1376.55679
04/23/12 12:53:20,-17887022.9,-4626539.245,-18692061.25,-695.96766,-3520.27035,1565.497197,0.392676,0.101564,0.41043,-15880413.63,9399368.023,-18713843.83,-2302.165429,-830.337517,1564.702726
04/23/12 13:00:50,-18160219.13,-6199203.894,-17946555.04,-517.758732,-3466.750742,1746.664824,0.399063,0.136222,0.394446,-16900916.32,9043743.7,-17968646.38,-2231.228656,-750.561831,1746.087543
04/23/12 13:08:20,-18352635.91,-7744293.174,-17121204.65,-337.084611,-3397.755424,1920.221991,0.403627,0.170316,0.376619,-17886594.54,8723468.067,-17143506.37,-2147.463303,-673.413577,1919.864657
04/23/12 13:15:50,-18463349.53,-9254905.802,-16219618.72,-154.772523,-3313.576126,2085.357307,0.406339,0.203678,0.35703,-18831783.32,8437116.899,-16242031.4,-2051.368616,-599.960849,2085.221665
04/23/12 13:23:20,-18491811.12,-10724288.79,-15245762.44,28.339755,-3214.579989,2241.298263,0.407181,0.236141,0.335771,-19731068.65,8182795.551,-15268186.13,-1943.559939,-531.22441,2241.38504
